id,old_id,cod_usuario,codTipoSol,id_sol,fecCreacionSol,horaCracionSol,yeard,pagoSolicitud,intermedioStatus,recepcionador,horaRecepcion,solicitudEncontrado,observacionNE,calificador,buscador,fechaDespacho,pagoSolicitud,tipoDocumento,numFolios,cantDocSolicita,fechaPreEntrega,HoraPreEntrega
,3494,20739,1,26504,18/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3495,20737,1,26505,18/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3496,20740,1,26506,18/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3497,20741,1,26507,18/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3498,20742,1,26508,18/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3499,20743,2,3111,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3500,20744,2,3112,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3501,20745,1,26509,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3502,13626,3,1324,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3503,20746,1,26510,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3504,20747,1,26511,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3505,20748,3,1325,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3506,20749,1,26512,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3507,20750,1,26513,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3508,20752,1,26514,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3509,9627,3,1326,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3510,20754,1,26515,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3511,20755,1,26516,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3512,20755,1,26517,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3513,20397,1,26518,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3514,20756,1,26519,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3515,19719,1,26520,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3516,20181,1,26521,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3517,20757,1,26522,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3518,13796,3,1327,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3519,13796,3,1328,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3520,20759,1,26523,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3521,20759,1,26524,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3522,20214,1,26525,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3523,20753,1,26526,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3524,20760,1,26527,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3525,20761,2,3113,19/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3526,18338,2,3114,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3527,20746,3,1329,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3528,20762,2,3115,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3529,20375,1,26528,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3530,11838,1,26529,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3531,5386,1,26530,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3532,224,1,26531,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3533,5386,1,26532,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3534,15187,1,26533,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3535,20763,1,26534,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3536,20764,1,26535,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3537,20765,1,26536,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3538,5087,3,1330,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3539,20764,1,26537,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3540,18595,1,26538,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3541,20766,1,26539,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3542,20767,1,26540,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3543,20768,1,26541,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3544,19444,1,26542,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3545,20769,1,26543,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3546,14834,1,26544,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3547,18117,1,26545,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3548,1239,1,26546,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3549,20771,1,26547,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3550,20772,1,26548,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3551,20773,1,26549,22/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3552,4895,1,26550,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3553,4895,1,26551,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3554,2992,1,26552,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3555,20774,1,26553,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3556,20774,1,26554,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3557,20775,1,26555,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3558,478,1,26556,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3559,10297,1,26557,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3560,10297,1,26558,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3561,10297,1,26559,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3562,5152,1,26560,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3563,20776,1,26561,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3564,12597,3,1331,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3565,13898,1,26562,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3566,20777,1,26563,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3567,20778,1,26564,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3568,20779,1,26565,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3569,20780,2,3116,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3570,20781,1,26566,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3571,18518,1,26567,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3572,20783,3,1332,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3573,20783,3,1333,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3574,8547,1,26568,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3575,20768,1,26569,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3576,8541,1,26570,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3577,20784,1,26571,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3578,20746,1,26572,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3579,20768,1,26573,23/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3580,20057,1,26574,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3581,20788,2,3117,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3582,20789,1,26575,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3583,20790,1,26576,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3584,20791,1,26577,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3585,20791,1,26578,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3586,1828,1,26579,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3587,20792,1,26580,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3588,20793,1,26581,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3589,1490,1,26582,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3590,1490,1,26583,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3591,5267,3,1334,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3592,20794,2,3118,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3593,20795,1,26584,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3594,1298,1,26585,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3595,20796,1,26586,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3596,20796,1,26587,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3597,19905,1,26588,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3598,19905,1,26589,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3599,5062,1,26590,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3600,20797,1,26591,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3601,20798,1,26592,24/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3602,6194,1,26593,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3603,20799,1,26594,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3604,20758,1,26595,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3605,16138,1,26596,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3606,20800,1,26597,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3607,20801,1,26598,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3608,10645,1,26599,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3609,20802,1,26600,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3610,20803,1,26601,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3611,15392,1,26602,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3612,20804,1,26603,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3613,20805,2,3119,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3614,20806,2,3120,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3615,20807,1,26604,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3616,20808,1,26605,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3617,20809,1,26606,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3618,20809,1,26607,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3619,20810,1,26608,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3620,20811,1,26609,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3621,8541,1,26610,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3622,20812,1,26611,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3623,20813,2,3121,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3624,20813,2,3122,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3625,2541,1,26612,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3626,17588,1,26613,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3627,17588,1,26614,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3628,11114,1,26615,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3629,20815,1,26616,25/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3630,20816,1,26617,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3631,20816,1,26618,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3632,20781,1,26619,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3633,20814,1,26620,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3634,20818,1,26621,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3635,20815,1,26622,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3636,20815,1,26623,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3637,20815,1,26624,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3638,6285,2,3123,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3639,20819,2,3124,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3640,20819,2,3125,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3641,20820,2,3126,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3642,4527,1,26625,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3643,4527,1,26626,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3644,20821,1,26627,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3645,4438,1,26628,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3646,20822,1,26629,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3647,17421,1,26630,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3648,20678,1,26631,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3649,20823,1,26632,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3650,20824,1,26633,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3651,17328,1,26634,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3652,20825,1,26635,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3653,20826,1,26636,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3654,20826,1,26637,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3655,5509,1,26638,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3656,20827,1,26639,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3657,11044,1,26640,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3658,20828,1,26641,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3659,20827,1,26642,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3660,20831,1,26643,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3661,20831,3,1335,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3662,20831,1,26644,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3663,1156,3,1336,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3664,20753,1,26645,26/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3665,20832,1,26646,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3666,20130,1,26647,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3667,20833,1,26648,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3668,20834,1,26649,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3669,13394,1,26650,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3670,20835,1,26651,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3671,20834,1,26652,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3672,20836,1,26653,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3673,15563,1,26654,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3674,20837,1,26655,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3675,20838,1,26656,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3676,16238,1,26657,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3677,12992,1,26658,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3678,12992,1,26659,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3679,2295,1,26660,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3680,2295,1,26661,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3681,20839,1,26662,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3682,20840,1,26663,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3683,20841,1,26664,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3684,20842,1,26665,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3685,20843,1,26666,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3686,20843,1,26667,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3687,20843,1,26668,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3688,1366,1,26669,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3689,18224,3,1337,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3690,20844,1,26670,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3691,8541,1,26671,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3692,20845,1,26672,30/06/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3693,19720,1,26673,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3694,10294,2,3127,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3695,20846,1,26674,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3696,20847,1,26675,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3697,20848,1,26676,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3698,20850,1,26677,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3699,20851,1,26678,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3700,20851,1,26679,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3701,20852,1,26680,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3702,17201,3,1338,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3703,20574,1,26681,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3704,17201,3,1339,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3705,20853,1,26682,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3706,20854,1,26683,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3707,20855,3,1340,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3708,20856,1,26684,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3709,20857,1,26685,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3710,20845,1,26686,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3711,2775,1,26687,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3712,20858,1,26688,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3713,18055,1,26689,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3714,20859,1,26690,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3715,20859,1,26691,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3716,20860,1,26692,01/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3717,20861,5,323,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3718,15649,1,26693,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3719,20863,1,26694,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3720,20865,1,26695,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3721,20864,1,26696,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3722,20866,1,26697,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3723,20867,1,26698,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3724,20868,2,3128,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3725,20869,1,26699,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3726,20870,1,26700,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3727,20871,1,26701,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3728,20872,3,1341,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3729,20835,1,26702,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3730,20873,1,26703,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3731,20874,1,26704,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3732,18055,1,26705,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3733,20866,1,26706,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3734,20876,1,26707,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3735,20877,1,26708,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3736,7260,1,26709,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3737,20878,1,26710,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3738,20879,1,26711,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3739,20880,1,26712,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3740,20881,1,26713,02/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3741,18350,1,26714,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3742,17281,1,26715,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3743,20885,1,26716,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3744,20884,1,26717,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3745,20886,5,324,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3746,5062,1,26718,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3747,20887,5,325,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3748,20887,1,26719,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3749,6013,1,26720,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3750,20888,1,26721,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3751,5062,1,26722,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3752,5930,1,26723,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3753,18860,1,26724,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3754,3289,1,26725,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3755,20889,1,26726,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3756,20890,1,26727,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3757,20891,1,26728,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3758,18805,1,26729,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3759,20892,1,26730,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3760,20894,1,26731,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3761,20895,1,26732,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3762,20895,1,26733,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3763,20896,1,26734,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3764,20897,1,26735,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3765,20898,2,3129,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3766,20899,1,26736,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3767,5211,1,26737,03/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3768,20900,1,26738,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3769,5930,1,26739,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3770,19390,1,26740,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3771,20768,1,26741,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3772,6924,1,26742,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3773,12050,2,3130,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3774,12871,1,26743,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3775,20901,1,26744,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3776,20901,1,26745,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3777,4293,1,26746,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3778,20902,1,26747,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3779,20902,1,26748,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3780,20903,1,26749,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3781,20904,1,26750,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3782,20905,1,26751,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3783,20906,1,26752,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3784,20907,1,26753,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3785,20908,1,26754,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3786,20909,1,26755,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,3787,20910,2,3131,06/07/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
